source_id,phot_g_mean_mag,bp_rp,parallax,h_m,j_m,ks_m,ph_qual
4088892600474423808,11.983528,1.5599957,0.62455249645911,9.41,10.017,9.218,AAA
4088893154546972672,12.048648,1.7032232,0.45447986589366096,9.188,9.941,9.005,AAA
4088893188906716032,12.808913,1.8478584,0.21115982798942504,9.733,10.526,9.503,AAA
4087815667506086656,12.8003,1.8505917,0.09282514372355384,9.71,10.501,9.492,AAA
4087815697559746304,11.6173725,3.226758,0.36689195267639924,7.314,8.277,7.032,AAA
4087815697560348032,13.623151,0.808053,0.9230980512714764,12.329,12.545,12.217,AAA
4088026150958748032,13.312048,0.91528225,2.071021848349405,11.826,12.153,11.778,AAA
4087815770585314176,13.262312,1.3128166,0.7240193257674604,11.03,11.552,10.93,AAA
4087815869358437632,11.777403,1.3232193,0.6170754148307027,9.527,10.059,9.372,AAA
4087816109876607488,12.563172,0.99783707,1.3632150328517536,10.934,11.32,10.85,AAA
4087816178596083840,13.287331,0.9222002,1.6694098529650847,11.77,12.119,11.685,AAA
4087816182902218368,10.94253,1.3410454,0.9038058264780817,8.674,9.256,8.547,AAA
4087816251621717888,13.742524,0.98621273,1.9408144822960378,12.135,12.536,12.066,AAA
4088026395786310912,13.879883,1.4716606,0.26639083774767924,11.334,11.993,11.24,AAA
4087816320341206272,12.615142,1.3913822,0.5621481216450773,10.251,10.868,10.122,AAA
4088026533221435520,11.113806,1.0376863,8.036660133096905,9.38,9.82,9.313,AAA
4088026533221447424,13.79372,0.7281027,0.7475865701519065,12.58,12.885,12.609,AAA
4087816595219078656,13.527132,1.4408836,0.28617452197466875,11.078,11.668,10.972,AAA
4088026567581102080,10.651053,0.59076977,3.2307654578948246,9.763,9.898,9.688,AAA
4087816698298295424,13.661984,2.1659002,0.12861889053240694,10.308,11.066,10.047,AAA
4087816767017786368,13.637023,1.0881653,0.4796815858806396,11.747,12.191,11.711,AAA
4088026636300600704,12.763907,1.0444727,1.3214610064514718,10.982,11.398,10.932,AAA
4087816973176237696,9.055933,1.1237173,3.277501034083458,7.171,7.631,7.071,AAA
4087817041895737856,13.789851,0.7562599,0.8589454441751356,12.531,12.828,12.568,AAA
4088026803794201216,13.485454,0.96846104,0.958400568156789,11.897,12.254,11.85,AAA
4087817213694141056,13.658834,1.386857,0.4222070148140942,11.265,11.868,11.162,AAA
4087817213694143104,13.964095,1.0064831,1.7583960490609751,12.346,12.69,12.282,AAA
4088026842459061504,12.822651,1.341857,0.5098066614452699,10.527,11.075,10.387,AAA
4087817587345358208,12.539175,0.9314327,2.1646658148365177,10.896,11.239,10.787,EEE
4087817591651303680,13.888605,1.087287,2.5324114010684635,12.042,12.458,11.948,AAA
4087817626011040000,12.394736,0.43039703,0.7924324305654661,11.677,11.76,11.654,AAA
4087817729090218240,13.785084,1.2978029,0.8876481246627291,11.624,12.127,11.459,AAA
4087817793503788160,11.819172,0.57701874,1.2588675761136354,10.9,11.048,10.876,AAA
4087818175766845440,13.795967,0.951746,0.6694085287203875,12.144,12.477,12.049,AAA
4087818175766851712,13.377794,1.6225367,0.11765028762313755,10.581,11.296,10.407,AAA
4087818244486364544,13.499277,1.3506241,0.22222839089401997,11.222,11.737,11.074,AAA
4087818515058292608,12.696604,1.1314545,0.46177372690901974,10.773,11.215,10.685,AAA
4087818519364292992,13.208159,1.0767889,2.7545311134906116,11.38,11.793,11.258,AAA
4088027254775961216,13.964448,1.6406479,0.17219762198089608,11.13,11.896,11.022,AAA
4088027254775968000,12.802947,0.8508272,1.2256868296583388,11.4,11.694,11.382,AAA
4087819034760379904,12.494093,1.3624468,0.4706691037425733,10.18,10.742,10.059,AAA
4087819275278568448,13.603232,1.4174318,0.13995122351214065,11.144,11.751,10.997,AAA
4087819309638148736,11.183974,1.6141567,0.6056923982515262,8.453,9.159,8.28,AAA
4087819378357643264,13.269129,1.3801575,0.4353832056446259,10.904,11.465,10.769,AAA
4087819550156339712,10.866597,0.75420094,3.2338006468895775,9.663,9.927,9.606,AAA
4088027667092831104,13.450948,1.3916063,0.4768078119241226,11.063,11.669,10.966,AAA
4088027697147431040,13.840969,0.85081863,1.0411228171997826,12.413,12.705,12.376,AAA
4087819717649133696,12.506666,1.4071426,0.7193088981987725,10.102,10.7,9.975,AAA
4087819721955060992,13.371138,1.4457865,0.17947514095715442,10.847,11.481,10.728,AAA
4087819786368610048,12.310024,1.588397,0.26177199817457064,9.568,10.311,9.402,AAA
4088027701452570368,12.648646,1.4944696,0.6480907180752825,10.12,10.761,9.967,AAA
4087819928113474432,12.82972,1.6994352,0.14153626924719326,9.928,10.672,9.724,AAA
4087820306070604544,13.907678,0.9602566,1.116309149794235,12.375,12.71,12.334,AAA
4088027941970775680,13.577929,0.948802,1.1042315702146943,12.066,12.386,12.017,AAA
4087820370484160896,13.34974,1.3895903,0.39860406542063803,10.967,11.549,10.821,AAA
4087820374790103936,11.320036,0.53539467,2.2200093306735766,10.475,10.593,10.407,AAA
4088028010690283392,13.951846,1.4454594,0.30449506357458106,11.525,12.103,11.361,AAA
4088028075103080576,12.391797,0.83842564,1.3789619375381683,11.002,11.3,10.955,AAA
4087820649668062848,12.7437935,0.90363884,1.0559236228464541,11.3,11.591,11.208,AAA
4087820684027812864,11.006768,1.419528,0.9625761314625315,8.619,9.207,8.464,AAA
4087820752747312384,13.332081,0.94732666,2.0657591333003333,11.793,12.119,11.727,AAA
4087820890186274816,13.330375,1.3435307,0.14653740717452093,11.011,11.567,10.895,AAA
4087820954599713920,12.6210785,1.6094122,0.26109138981384866,9.871,10.537,9.686,AAA
4088028251208098048,13.225971,1.2736826,0.423412501916814,11.027,11.534,10.905,AAA
4087820988959452160,12.65581,1.2387323,0.4657616732617831,10.522,11.05,10.43,AAA
4087821027626905472,10.531816,1.9605904,0.4033614734247948,7.382,8.128,7.113,AAA
4087821061984922880,12.66118,1.0685043,1.573584161777369,10.912,11.291,10.835,AAA
4088028285567871488,13.6810255,1.298543,0.7613913828212627,11.53,12.007,11.367,AAA
4087821165064129664,13.319491,1.379735,0.30730082815251697,10.985,11.556,10.831,AAA
4088028349980992000,12.494249,0.77264404,1.3881325174400143,11.212,11.446,11.136,AAA
4087821298197096448,11.289305,1.2974339,0.6466599277687396,9.068,9.621,8.951,AAA
4087821302503122816,13.581268,1.4079628,0.2296769943508018,11.128,11.753,10.978,AAA
4088028354287322752,13.349596,0.9705181,1.392876531049171,11.8,12.095,11.67,AAA
4087821779233436544,11.625564,1.3836813,0.5103661021598662,9.251,9.82,9.098,AAA
4087821882312651008,11.8212595,0.8002844,,10.528,10.763,10.448,AAA
4088028594805569536,13.962625,1.3010979,0.42686060071953436,11.76,12.294,11.624,AAA
4087821955338364672,13.94805,1.605259,0.18632578008427367,11.246,11.923,11.11,AAA
4087821989697982336,13.90409,0.8700781,1.1459868193411509,12.447,12.75,12.388,AAA
4087822195858025088,11.6956625,0.5850544,1.260565001803462,10.593,10.726,10.538,AAA
4088028766604171904,13.012827,1.0329523,2.06219578879335,11.405,11.719,11.31,AAA
4087822573813524096,13.962554,1.4502115,0.27722800245210644,11.534,12.109,11.382,AAA
4087822642533021824,13.553947,1.7040768,0.1103998069287198,10.632,11.383,10.455,AAA
4087822642533031040,12.992157,1.3111591,0.33316534140143794,10.76,11.281,10.614,AAA
4088028934097824768,13.518582,1.1655817,2.966249478452802,11.584,11.977,11.396,AAA
4088029041482128512,13.30952,1.2180891,0.19854042238640615,11.229,11.722,11.141,AAA
4087823089209677440,13.576743,1.2476511,0.6909538642462322,11.503,11.968,11.359,AAA
4087823256702183552,13.165658,1.0621958,0.8555380768532725,11.438,11.806,11.314,AAA
4087823364087540224,11.332139,1.5288849,0.6017753662834878,8.717,9.38,8.559,AAA
4087823432807044736,13.916572,1.5056782,0.310463145871,11.38,12.003,11.212,AAA
4088029174614710144,12.972927,1.3501062,0.41246584523134744,10.672,11.246,10.556,AAA
4088029380773141760,12.178293,1.4514112,0.32096871927775517,9.674,10.294,9.501,AAA
4087824016922523648,12.653178,1.6764746,0.3779754753853448,9.892,10.554,9.687,AAA
4088029552571832448,11.441333,1.7646055,0.31636575939180667,8.479,9.24,8.247,AAA
4087824463599098240,13.809018,1.2645855,0.18922200750351453,11.65,12.164,11.524,AAA
4087824532318598400,13.805219,1.313592,3.7326176461821796,11.668,12.179,11.548,AAA
4087824734170931840,12.903246,1.1697655,0.4224403955864976,10.929,11.381,10.8,AAA
4087824802891308544,13.442938,1.4898558,0.25502437958127305,10.903,11.527,10.733,AAA
4088029900475635328,13.60385,1.3877535,0.37364347277770266,11.229,11.809,11.086,AAA
4087824944635485440,13.139453,1.6133633,0.3322067549075127,10.443,11.107,10.297,AAA
4087825013354988288,12.508715,1.2791338,0.4034976099236213,10.364,10.85,10.241,AAA
4087825116434233728,13.047076,1.481101,0.14441386904522782,10.463,11.112,10.32,AAA
4087825146487793280,12.486428,0.9454994,2.296473026590613,10.979,11.268,10.892,AAA
4087825219513448448,13.466408,1.4028854,0.3744683374496821,11.099,11.663,10.968,AAA
4087825249567007488,13.531755,0.97237587,1.539368446996488,11.949,12.287,11.931,AAA
4087825425671858816,12.975275,1.539793,0.09676346836794288,10.328,10.978,10.175,AAA
4088030377205550208,12.291977,1.5117741,0.5908233213101775,9.771,10.384,9.594,AAA
4088030549004244352,12.126019,1.04175,2.405258877899585,10.442,10.773,10.309,AAA
4087826009787761408,11.890686,2.0979548,0.24196824594514985,8.558,9.422,8.304,AAA
4087826112866976640,13.732946,0.69702435,0.7171406722730219,12.626,12.854,12.572,AAA
4087826181586456576,12.929346,1.2849941,0.3469629182403239,10.723,11.263,10.632,AAA
4087826245995246208,13.458932,1.6220322,0.0869786796175806,10.686,11.421,10.537,AAA
4087826319025410688,13.841502,0.8126812,0.603454524371797,12.484,12.751,12.428,AAA
4087826452153690368,13.930389,1.2456646,0.1670348972261972,11.805,12.318,11.675,AAA
4088030686443197312,12.32554,0.9102421,1.4115814812225274,10.863,11.138,10.781,AAA
4088030720802935168,10.977085,1.3868427,1.2096121207193389,8.458,9.218,8.557,EAA
4087826589591555200,12.437652,2.617258,0.16859318153702324,8.589,9.497,8.302,AAA
4088030725109308800,12.01949,1.7051859,0.49532503244019155,8.787,9.868,8.994,AAA
4088030759469073536,13.722963,1.4405451,0.405945508279119,11.218,11.851,11.068,AAA
4088030789522411136,11.512866,0.74621296,2.2219169591016588,10.329,10.556,10.26,AAA
4087826628263048832,12.874039,1.7690344,0.16231018544855771,9.872,10.673,9.674,AAA
4087826727030508288,11.766926,0.62738323,1.7902915474334646,10.751,10.942,10.714,AAA
4087826727031631872,13.745133,1.4848185,0.2586527567259761,11.214,11.859,11.094,AAA
4087826761390246272,11.446689,0.79772663,3.2837028402317823,10.171,10.431,10.105,AAA
4088031034346923520,13.880655,0.99485016,1.907263045727949,12.238,12.628,12.196,AAA
4087827448586169472,13.81405,0.90895367,0.970680156706673,12.307,12.629,12.228,AAA
4087827727774691968,13.79728,0.80655193,1.0438491474718443,12.492,12.749,12.455,AAA
4087827865213657600,10.916833,2.1628475,0.3769656380921456,7.534,8.354,7.264,AAA
4087828170139518336,12.08289,1.8235722,0.35256845789469016,9.074,9.809,8.867,AAA
4087828204499256192,12.103395,0.9188776,3.8036764586428937,10.616,10.933,10.528,AAA
4087828307579666304,13.791136,1.1512461,0.4094220541458301,11.82,12.305,11.689,AAA
4087828341938207872,12.295638,2.268468,0.21314044289085193,8.839,9.656,8.534,AAA
4087828449329195392,11.364503,3.5112123,0.17437971247839593,6.798,7.714,6.492,AAA
4087828449329195776,8.393226,2.9533863,0.8561611949934124,3.915,5.268,3.852,ADD
4087828552408891904,13.940834,1.4314547,0.13533004128063736,11.55,12.123,11.379,AAA
4087828616817354240,13.439191,1.0139828,1.3267346559863378,11.793,12.159,11.739,AAA
4088031549743083904,11.717606,0.6963272,2.4528531733338177,10.594,10.808,10.552,AAA
4087828861646219136,13.151776,1.2766504,0.5286113254081602,11.005,11.536,10.844,AAA
4087829067804973440,13.200883,1.6028509,0.17986986582863437,10.49,11.176,10.31,AAA
4088031751595084032,12.23996,1.3521252,0.5870055683517101,9.928,10.479,9.791,AAA
4087830098597114112,13.31837,0.71724796,1.018523261375809,12.207,12.405,12.185,AAA
4088032099498887296,13.697434,0.81593704,0.6607909539821148,12.356,12.637,12.307,AAA
4087830373474574720,13.871118,0.8921356,1.0612678513071083,12.421,12.731,12.355,AAA
4087830369162773632,8.93735,0.6093159,6.912141652588084,7.982,8.168,7.925,AAA
4087830712761366016,13.760552,0.8977623,1.0919889432967538,12.266,12.603,12.176,AAA
4088032374376836864,13.609501,1.4047298,0.243734804065953,11.222,11.809,11.086,AAA
4087831095030363776,11.978374,1.3307095,0.5144357748870723,9.703,10.261,9.567,AAA
4088032408736596736,13.789717,1.1888313,0.23038308083300485,11.739,12.207,11.652,AAA
4087831198108299648,13.887734,1.3500032,0.3034797836315654,11.563,12.138,11.423,AAA
4087831228156229376,12.799656,1.7614746,0.1653055500538338,9.858,10.59,9.648,AAA
4087831228157491584,13.646149,1.1108608,2.8223083482755187,11.823,12.228,11.739,AAA
4087831232468038656,13.461578,0.91694546,1.543256049999437,11.919,12.257,11.849,AAA
4087831232468041344,12.12879,1.4148626,0.7656167005887005,9.749,10.337,9.591,AAA
4087831468674399104,13.059832,1.1360664,2.790907401960273,11.013,11.497,10.807,AAA
4088032546175555072,13.76298,0.9097395,1.1009508446230782,12.342,12.619,12.248,AAA
4087831472986222976,11.171521,0.66074944,2.428657745752275,10.141,10.345,10.068,AAA
4087831541705689856,12.938445,1.4259901,0.5092698112522929,10.55,11.113,10.362,AAA
4087831610425175680,13.474324,1.3442774,0.633791769373546,11.205,11.72,11.072,AAA
4087831850943350528,13.744384,1.3413496,0.3652947279792788,11.422,11.992,11.3,AAA
4087831988382289792,13.912958,0.942606,0.7615267291376002,12.317,12.691,12.26,AAU
4088032752334011264,12.084937,1.2343512,1.4130717776503257,10.016,10.492,9.883,AAA
4087832160180988288,12.596121,1.2474318,1.1597559359807381,10.502,11.001,10.369,AAA
4087832194541999104,13.895751,1.0408249,2.5634403940554886,12.088,12.5,11.984,AEA
4087832297619952128,11.360093,1.4685993,0.7731966226900193,8.882,9.521,8.691,AAA
4087832435058907648,13.283443,0.8894377,1.0827688121347099,11.818,12.146,11.769,AAA
4087832572497825280,12.549721,2.0095816,0.09984369234590978,9.257,10.098,9.015,AAA
4088032992852251264,13.347049,0.8716955,0.6833338798890193,11.949,12.223,11.878,AAA
4087832946143270528,13.930032,1.7243128,0.12899283913754242,10.999,11.771,10.835,AAA
4087832984815080704,13.356866,1.296669,0.30905564194623814,11.116,11.681,11.015,AAA
4087832984815137152,11.533126,0.9097452,3.1716081983779683,10.084,10.375,10.011,AAA
4087833019175865856,13.755353,1.7265844,1.667683208962967,10.686,11.307,10.527,AAA
4087833053534610176,13.532011,1.3527269,0.3150131938760943,11.243,11.806,11.101,AAA
4088033095931458816,12.672214,0.8531265,1.043691579843061,11.283,11.579,11.229,AAA
4087833461539219072,12.394799,0.79033947,1.2642149999692174,11.06,11.331,10.99,AAA
4087833461539219456,12.185393,1.3167782,0.7202625077045084,9.943,10.501,9.812,AAA
4087833564618433152,12.232716,0.9233885,2.159766042718634,10.752,11.049,10.686,AAA
4087833672009474304,12.400861,1.4346676,0.7378969814280418,9.988,10.602,9.816,AAA
4087833805136603392,12.643985,1.3477802,0.6005631065832133,10.345,10.904,10.19,AAA
4087833873856080512,13.085857,1.3763695,0.33466738017602027,10.695,11.266,10.505,AAA
4087833912527649152,13.122269,1.4306993,0.17326886277620696,10.639,11.289,10.488,AAA
4087834084326760192,13.422705,1.6466475,0.2230549071008906,10.661,11.366,10.485,AAA
4088033439528823808,13.643035,0.9463062,1.0145430151903072,12.063,12.439,12.012,AAA
4087834634082563968,12.665364,0.81320286,2.1285443633775647,11.376,11.636,11.305,AAA
4087834943319908224,13.043257,1.807744,0.10927407706372377,10.002,10.828,9.798,AAA
4087834977679651968,12.709009,1.8643627,0.20191417167287923,9.643,10.422,9.368,AAA
4087835007727448704,13.5303545,0.9484854,1.5923354713945845,11.908,12.281,11.806,AAA
4087835042087186944,10.736346,0.7378473,3.8270103446004047,9.606,9.796,9.497,AAA
4087835080758877440,13.624404,1.0112772,2.1927686963898276,11.983,12.323,11.899,AAA
4088033714406777472,13.024878,4.393135,0.22872235592567897,7.46,8.435,7.034,AAA
4087835355637065984,13.238451,1.4784231,0.20338265306002248,10.677,11.368,10.582,AAA
4087835424356235008,13.662521,1.234499,0.2617333716525338,11.553,12.042,11.468,AAA
4087835458715980416,12.89063,0.877347,1.8949363439792357,11.463,11.736,11.387,AAA
4087835733593910528,12.7970295,0.7272339,1.017937011627668,11.6,11.823,11.569,AAA
4087836072883462656,13.567466,0.77837276,0.8276727863366262,12.322,12.55,12.222,AAA
4087836107239073536,12.567352,2.251585,0.119998945978846,9.078,9.915,8.837,AAA
4087836175958549888,12.406768,1.451088,0.5467657925370629,9.963,10.563,9.745,AAA
4088034122418984320,13.668289,1.4882803,0.11819796866027821,11.077,11.764,10.948,AAA
4087836248990012032,10.901877,1.2253294,0.6094706404356605,8.764,9.308,8.668,AAA
4088034161083427968,13.023214,1.0865202,3.224270132531341,11.209,11.626,11.161,AAA
4088034195443179008,13.987517,1.0713234,0.6392796168557616,12.207,12.607,12.138,AAA
4088034229802914176,12.509819,0.815341,1.9409582069243672,11.17,11.454,11.126,AAA
4087836489508161280,13.708385,0.7059555,0.6363785862168128,12.564,12.77,12.534,AAA
4087836794433837952,11.460728,2.0571337,0.14925935158595854,8.081,8.97,7.877,AAA
4088034435961276672,13.882484,1.2794781,0.2511310926811331,11.68,12.213,11.606,AAA
4088034500368931456,11.922824,0.78984356,1.8341282601229127,10.654,10.904,10.595,AAA
4087837314141860480,11.46447,1.4512491,0.6076714776036254,8.932,9.604,8.812,AAA
4088034607760049280,13.538818,1.4150934,0.43604774021361103,11.071,11.696,10.945,AAA
4088034607760051456,13.120352,0.89838696,0.959545066617359,11.686,11.982,11.601,AAA
4087837485940540800,12.978988,1.4515924,0.21157726504557162,10.447,11.119,10.305,AAA
4088034775246836736,12.7199545,1.5045395,0.4428162880373274,10.167,10.765,10.021,AAA
4087837692098980736,13.948365,0.93791866,0.9009502479840638,12.444,12.743,12.346,AAA
4087837825230221696,13.731741,0.8565855,1.1369390941964097,12.346,12.614,12.241,AAA
4087837928305201920,12.972128,1.4699154,0.39091380639547807,10.504,11.133,10.347,AAA
4088034951357264512,10.280109,2.579484,0.45014930006952747,6.498,7.369,6.188,AAA
4088035020076757760,13.806964,0.6608896,0.8247800821345543,12.747,12.934,12.704,AAA
4088035153204112896,13.493747,0.92802334,1.2792388818200469,12.004,12.301,11.911,AAA
4088035157515754752,11.9760895,0.45800972,0.9906455590723836,11.215,11.33,11.166,AAA
4087838512420753920,13.470371,0.88020897,0.6754751848555054,12.03,12.279,11.949,AAA
4088035294954703104,13.753952,0.7591095,1.0506407892659047,12.536,12.753,12.489,AAA
4087838551092464256,13.485398,1.5574207,0.22980820294816892,10.853,11.489,10.698,AAA
4087838688531416320,10.319069,0.77482224,3.280763282250061,9.109,9.333,9.033,AAA
4087838894689872768,8.018843,1.9405293,1.1281442931804562,4.951,5.689,4.652,AAA
4087838959097352064,12.4155035,0.9494448,3.2847569060503297,10.912,11.235,10.791,AAA
4087838997769074816,13.922545,1.3821554,0.3873298779252565,11.588,12.148,11.477,AAA
4087838997769079936,13.619333,1.3155823,0.24656485787083798,11.367,11.895,11.258,AAA
4088035737319509120,12.485251,1.4969845,0.565331124921883,10.019,10.586,9.806,AAA
4087839307006744576,13.788473,1.3109207,0.2068101673591207,11.527,12.066,11.425,AAA
4087839307006745216,13.31535,0.9393673,1.8524200544276268,11.823,12.103,11.72,AAA
4088035879070266112,13.962153,0.77032185,0.7041936387423843,12.714,12.994,12.654,AAA
4088035909118412800,13.142096,2.0446415,0.10697494052046126,9.837,10.782,9.587,EAA
4088035913430028928,12.885965,0.9048023,1.0707877847315928,11.484,11.728,11.36,AAA
4087839444445720320,12.79721,0.6992092,0.8592278450389645,11.677,11.861,11.624,AAA
4087839508853170048,10.886174,0.67798424,,9.564,9.795,9.54,AAA
4088036016509275008,12.784694,1.1380453,0.4403187335412044,10.839,11.286,10.753,AAA
4087839856763718528,10.911548,1.4164534,0.4637622214886806,8.475,9.105,8.293,AAA
4087839959841786752,13.305291,1.3170547,0.30871529457302815,11.062,11.601,10.916,AAA
4087840024253482496,13.816006,0.72057533,0.8500077590105426,12.673,12.878,12.607,AAA
4087840131640487040,9.020001,2.4239311,0.9180331256850454,5.437,6.252,5.129,AAA
4087840200359972736,11.262001,1.5511951,0.9721350129601266,8.609,9.327,8.511,AAA
4087840200359974016,13.587679,1.421339,0.31389619950271036,11.149,11.766,11.025,AAA
4087840436566103808,11.137644,1.2261639,1.2316386268966852,9.045,9.526,8.928,AAA
4087840475237896832,11.761945,1.7691851,0.25275365653116366,8.822,9.583,8.572,AAA
4088036360106682496,13.807437,0.90929794,1.0317187500193723,12.333,12.639,12.265,AAA
4088036428826167168,13.747756,1.1340227,2.639990036306972,11.23,11.654,11.127,AAA
4087840784475524864,13.939836,0.7993822,0.6618185391201566,12.668,12.921,12.616,AAA
4087840853195202048,13.6334915,0.815917,0.6516691931231847,12.304,12.537,12.311,AAA
4087840921914478080,12.969493,1.2866354,0.39548300848060886,10.784,11.3,10.662,AAA
4087841192480345600,10.30366,1.7730436,0.6226736745769612,7.345,8.107,7.138,AAA
4088036669344297088,12.879562,0.9871931,1.952858626670451,11.307,11.628,11.222,AAA
4087841231152295552,13.735479,0.77290154,0.9424216229642516,12.455,12.673,12.418,AAA
4088036875502743808,13.406481,1.033927,2.578127500491485,11.665,12.059,11.567,AAA
4087841501722259200,12.42443,3.59616,0.15701109042443845,7.93,8.86,7.577,AAA
4088037008635960448,13.75897,1.7618856,0.08881598087136053,10.819,11.568,10.606,AAA
4088037042989495552,12.892153,1.5426769,0.10351225482226892,10.256,10.948,10.12,AAA
4087841918346863232,9.028296,1.2896233,3.2878074277924636,6.882,7.384,6.723,AAA
4087841952706601216,12.810042,1.0163021,3.139946616822065,11.203,11.482,11.086,AAA
4087842158865036416,13.775654,0.88437843,0.886915522425899,12.426,12.614,12.294,AAA
4087842193224785664,13.064382,1.0936317,1.114311882279015,11.17,11.518,11.002,EEA
4087842223272494720,10.397907,0.68453217,3.3055789854433195,9.293,9.5,9.228,AAA
4087842330663743616,13.29284,1.3239412,0.35362703995934,10.985,11.57,10.877,AAA
4087842429430927104,12.591186,1.4755926,0.45192619322285194,10.168,10.704,9.995,AAA
4087842639901402880,12.720508,1.4713249,0.272414153849147,10.185,10.808,10.04,AAA
4087842674261153536,13.509464,0.95155334,1.3045005008649333,12.015,12.308,11.932,AAA
4087842738668571008,8.190447,0.07974148,3.1949863636327565,8.087,8.052,8.072,AAA
4087842742980631936,12.814757,0.78679276,1.3909561690001868,11.578,11.806,11.486,AAA
4087842777340373120,11.7154875,2.1675997,0.159043128060755,8.267,9.136,7.984,AAA
4087842811700100224,11.587355,2.0357285,0.30395625100540513,8.284,9.145,8.046,AAA
4088037489671396480,12.313018,1.604166,0.35899996336272166,9.587,10.315,9.426,AAA
4087843120937734784,13.660561,0.9267492,1.0686033015751633,12.186,12.471,12.116,AAA
4087843258376698240,13.710798,1.3401117,0.22438600637862688,11.431,11.951,11.313,AAA
4087843327096186880,12.027948,1.3675737,1.4247016114296795,9.765,10.263,9.616,AAA
4087843361455915648,13.404222,1.0010786,2.245364075671449,11.757,12.104,11.678,AAA
4087843494588882304,13.47473,1.7304869,0.157862234526452,10.542,11.303,10.345,AAA
4087843498894576640,13.718096,1.3730774,0.25056446869375193,11.371,11.919,11.223,AAA
4087843636334882560,13.989184,0.64651394,0.5227913933622224,12.949,13.174,12.916,AAA
4087843666381517568,12.819349,1.359601,0.34610244916834515,10.515,11.077,10.359,AAA
4087843670693355904,13.868524,0.8526058,1.4176499594769354,12.447,12.759,12.413,AAA
4087701627537517952,12.774567,1.30233,0.8932851870939468,10.566,11.097,10.419,AAA
4087844014290756480,13.696045,0.7655525,0.9052836285753236,12.469,12.69,12.418,AAA
4087844181777737984,12.199038,3.0379639,0.18853773496408016,8.051,8.949,7.704,AAA
4087844186089434112,12.653724,1.028698,3.9068488470794374,10.995,11.365,10.871,AAA
4087844186089434624,12.277631,1.3711786,0.49640964511309793,9.917,10.524,9.766,AAA
4087844216137329152,11.763698,1.5970278,0.6002904189009447,9.123,9.785,8.918,AAA
4087844216137491072,13.986648,1.2352219,0.2205668827805022,11.872,12.423,11.765,AAA
4087844254808918144,13.797699,1.0914612,2.3124446295458903,12.025,12.398,11.9,EEA
4088037936349332480,13.480031,1.1554337,0.2531710377511237,11.487,12.002,11.406,AAA
4088037940655048192,13.896345,1.4328556,0.37034829884346243,11.476,12.091,11.344,AAA
4087844357888135936,13.634216,0.76243114,0.49957234537997364,12.37,12.614,12.238,AAA
4087844357888137344,12.293605,1.4507322,0.4531019536900077,9.912,10.447,9.711,AAA
4087844426607622272,11.172213,1.2408504,0.6414610096010126,9.094,9.602,8.951,AAA
4087844632766054016,13.461769,1.3340368,0.3182980939372613,11.165,11.734,11.047,AAA
4087844632766055680,12.853368,0.80470085,1.6111683035866806,11.564,11.812,11.486,AAA
4087844667125682688,13.681143,1.583909,0.20714564100574795,11.008,11.664,10.828,AAA
4087844667125799168,13.714366,1.2587681,0.23690133080194642,11.535,12.065,11.438,AAA
4087844701485537792,13.394208,1.3186512,0.35518167298857894,11.087,11.682,11.014,AAA
4087844735845272064,12.520313,1.5088816,0.41079954045984546,9.97,10.587,9.81,AAA
4087844770205006720,13.457752,0.61434364,0.5693018940717287,12.426,12.609,12.41,AAA
4087844942003590144,13.966392,0.8224039,0.741979646469795,12.62,12.891,12.578,AAA
4088038215532893184,13.90616,0.89091873,0.8452384992146497,12.544,12.844,12.439,AAA
4088038249892698496,13.82209,1.3522959,0.26793646782463343,11.464,12.089,11.396,AAA
4088038352961586560,11.191403,1.4208508,0.8777133435471857,8.825,9.433,8.657,AAA
4087845251241350656,12.603499,1.1985788,0.4950958372332721,10.573,11.055,10.488,AAA
4087845315648954624,13.317824,0.7905493,0.8181158470386947,12.031,12.281,12.001,AAA
4088038421691324032,13.541394,0.8254671,0.7825655924360035,12.133,12.469,12.09,AAA
4087845556167122432,12.516996,0.90631294,2.3048961646852844,11.005,11.35,10.948,AAA
4088038490410802048,13.233565,0.8807039,1.0820098135893332,11.771,12.095,11.706,AAA
4087845697917924352,13.642804,1.2122974,0.35956164352060277,11.545,12.091,11.47,AAA
4087845796685292544,12.34717,1.4703732,0.7098169900687794,9.89,10.482,9.736,AAA
4087845521812644352,11.24829,0.71045685,1.7130948134258408,10.101,10.318,10.015,AAA
4087845968483984256,10.694814,1.3150864,0.8997045723232018,8.389,8.925,8.243,AAA
4088038662209938176,13.382205,1.0184364,2.9282302534486764,11.707,12.088,11.629,AAA
4087846041515324928,13.475979,1.000165,1.0461605248424328,11.892,12.2,11.763,AAA
4087846110235184256,12.988691,1.4473667,0.5038496885260801,10.588,11.159,10.422,AAA
4087846213314385024,13.970009,0.941349,1.4065247515233534,12.477,12.771,12.338,AAA
4087846453832559232,13.662963,1.3010502,3.528245080524775,11.586,12.022,11.416,AAA
4087846483880056192,12.430307,1.4039335,0.506013571177305,10.05,10.61,9.891,AAA
4087846488192136320,12.085053,1.3914957,0.6448636622956595,9.724,10.272,9.554,AAA
4087846552599534080,12.468282,0.7222414,1.6113106622601914,11.335,11.55,11.282,AAA
4087846591271517440,13.270355,1.6085062,0.1118222988278988,10.497,11.24,10.326,AAA
4087846930556906624,13.233334,1.7145185,0.14390504435930032,10.384,11.096,10.14,AAA
